AGENCIA,AGENTE,SECCION_CENSAL,PROYECTO,DAT_ID,CUALI,PROVINCIA,MUNICIPIO,IDDIR,CALLE,NUMERO,DIRECCION,INFOBEL 2014
SOLIVESA, ,0306505003,,221000000085918,1 C     ,,ELCHE,2200742,CL DOCTOR CARO,80," esc 1, planta 4,puerta D",
SOLIVESA, ,0306505003,,221000000085905,1 D     ,,ELCHE,2200099,CL DOCTOR CARO,78," esc 1, planta 2,puerta I",
SOLIVESA, ,0306505003,,221000000085898,1 F     ,,ELCHE,2201090,CL DOCTOR CARO,66," esc 1, planta 5,puerta I",
SOLIVESA, ,0306505003,,221000000085882,1 D     ,,ELCHE,2201367,CL DOCTOR CARO,58," esc 1, planta 6,puerta I",
SOLIVESA, ,0306505003,,221000000502775,1 D     ,,ELCHE,78673639,CL DOCTOR CARO,85," esc , planta 5,puerta ",
SOLIVESA, ,0306505003,,221000000081768,1 D     ,,ELCHE,2200843,CL DOCTOR CARO,87," esc , planta 4,puerta 1",
SOLIVESA, ,0306505003,,221000000081763,1 E     ,,ELCHE,2201187,CL DOCTOR CARO,89," esc 1, planta 5,puerta 1",
SOLIVESA, ,0306505003,,241000002605579, E     ,,ELCHE,87725804,CL DOCTOR CARO,91," esc , planta 7,puerta 1",
SOLIVESA, ,0306505003,,221000000081750,0 F     ,,ELCHE,2201220,CL DOCTOR CARO,93," esc 1, planta 5,puerta 1",
SOLIVESA, ,0306505003,,221000000081670,1 F     ,,ELCHE,2200998,CL DOCTOR CARO,103," esc 1, planta 4,puerta 3",
SOLIVESA, ,0306505003,,221000000081284,0 D     ,,ELCHE,2199578,CL DOCTOR CARO,71," esc , planta 00,puerta 1",
SOLIVESA, ,0306505003,,221000000085866,0 D     ,,ELCHE,2199842,CL DOCTOR CARO,56," esc 1, planta 1,puerta 1",
SOLIVESA, ,0200305012,,511000000026022,1 C     ,,ALBACETE,748659,CL DOCTOR COLLADO PIÐA,72," esc , planta 2,puerta A",
SOLIVESA, ,0200305012,,511000000025902,0 E     ,,ALBACETE,748474,CL DOCTOR COLLADO PIÐA,62," esc , planta 2,puerta D",
SOLIVESA, ,0200305012,,510001619100007,1 C     ,,ALBACETE,402945,CL DOCTOR COLLADO PIÐA,56," esc , planta 3,puerta IZ",
SOLIVESA, ,0200305012,,511000000026040,1 E     ,,ALBACETE,748629,CL DOCTOR COLLADO PIÐA,70," esc , planta 6,puerta C",
SOLIVESA, ,0200305012,,510001618600009,1 F     ,,ALBACETE,403317,CL DOCTOR COLLADO PIÐA,60," esc , planta 4,puerta IZ",
SOLIVESA, ,0200305012,,510001619200008,1 D     ,,ALBACETE,402674,CL DOCTOR COLLADO PIÐA,58," esc , planta 3,puerta IZ",
SOLIVESA, ,0200305012,,511000000025909,1 D     ,,ALBACETE,748326,CL DOCTOR COLLADO PIÐA,66," esc , planta 2,puerta A",
SOLIVESA, ,2305003003,,851000000164480,1 D     ,,JAEN,85931583,CL DOCTOR FLEMING,1," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164479,1 D     ,,JAEN,75931582,CL DOCTOR FLEMING,19," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164477,0 D     ,,JAEN,55931580,CL DOCTOR FLEMING,17," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164475,0 D     ,,JAEN,35931578,CL DOCTOR FLEMING,15," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164471,1 D     ,,JAEN,85931574,CL DOCTOR FLEMING,11," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164470,1 D     ,,JAEN,75931573,CL DOCTOR FLEMING,10," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164495,1 D     ,,JAEN,55931598,CL DOCTOR FLEMING,9," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164493,1 D     ,,JAEN,35931596,CL DOCTOR FLEMING,7," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164492,1 D     ,,JAEN,25931595,CL DOCTOR FLEMING,6," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164490,1 D     ,,JAEN,95931593,CL DOCTOR FLEMING,4," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164483,0 C     ,,JAEN,25931586,CL DOCTOR FLEMING,23," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164476,0 D     ,,JAEN,45931579,CL DOCTOR FLEMING,16," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164482,0 D     ,,JAEN,15931585,CL DOCTOR FLEMING,21," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164494,1 D     ,,JAEN,45931597,CL DOCTOR FLEMING,8," esc , planta BJ,puerta ",
SOLIVESA, ,0203703003,,551000000072426,1 D     ,ALBACETE,HELLIN,20032581,CL DOCTOR FLEMING,2," esc , planta 4,puerta IZ",
SOLIVESA, ,0203703003,,551000000072362,1 C     ,ALBACETE,HELLIN,10032517,CL DOCTOR FLEMING,12," esc , planta 4,puerta DR",
SOLIVESA, ,0203703003,,551000000072452,1 C     ,ALBACETE,HELLIN,10032607,CL DOCTOR FLEMING,5," esc , planta 4,puerta D",
SOLIVESA, ,0203703003,,551000000072441,1 F     ,ALBACETE,HELLIN,80032596,CL DOCTOR FLEMING,3," esc , planta 3,puerta D",
SOLIVESA, ,0203703003,,551000000072370,0 D     ,ALBACETE,HELLIN,90032525,CL DOCTOR FLEMING,13," esc , planta 00,puerta 1",
SOLIVESA, ,2305003003,,851000000164474,1 D     ,,JAEN,25931577,CL DOCTOR FLEMING,14," esc , planta BJ,puerta ",
SOLIVESA, ,2305004013,,851000000164565,1 C     ,,JAEN,35931668,CL DOCTOR GARCIA TRIVIÐO,4," esc , planta 5,puerta B",
SOLIVESA, ,2305004013,,851000000164579,1 D     ,,JAEN,85931682,CL DOCTOR GARCIA TRIVIÐO,6," esc , planta 1,puerta F",
SOLIVESA, ,2305004013,,851000000164544,1 C     ,,JAEN,95931647,CL DOCTOR GARCIA TRIVIÐO,2," esc , planta 8,puerta F",
SOLIVESA, ,2305004013,,851000000164628,1 D     ,,JAEN,35931731,CL DOCTOR GARCIA TRIVIÐO,8," esc , planta 3,puerta I",
SOLIVESA, ,2305004013,,851000000219531,1 C     ,,JAEN,65986634,CL DOCTOR GARCIA TRIVIÐO,1,"B esc , planta 5,puerta B",
SOLIVESA, ,2305004013,,851000000219518,1 D     ,,JAEN,25986621,CL DOCTOR GARCIA TRIVIÐO,1-A," esc , planta 4,puerta B",
SOLIVESA, ,1808707014,,851000000254780,2 D     ,,GRANADA,16021954,CL DOCTOR GARCIA Y GARCIA DE CASTRO,11," esc , planta 2,puerta A",
SOLIVESA, ,1808707014,,851000000254903,2 D     ,,GRANADA,76022077,CL DOCTOR GARCIA Y GARCIA DE CASTRO,9," esc , planta BJ,puerta B",
SOLIVESA, ,1808707014,,851000000254843,2 C     ,,GRANADA,16022017,CL DOCTOR GARCIA Y GARCIA DE CASTRO,1," esc , planta BJ,puerta IZQ",
SOLIVESA, ,1808707014,,851000000254884,1 C     ,,GRANADA,66022058,CL DOCTOR GARCIA Y GARCIA DE CASTRO,8," esc , planta BJ,puerta DCH",
SOLIVESA, ,1808707014,,851000000254873,2 C     ,,GRANADA,46022047,CL DOCTOR GARCIA Y GARCIA DE CASTRO,6," esc , planta BJ,puerta IZQ",
SOLIVESA, ,1808707014,,851000000254819,2 D     ,,GRANADA,46021993,CL DOCTOR GARCIA Y GARCIA DE CASTRO,13," esc , planta 2,puerta B",
SOLIVESA, ,1808707014,,851000000254864,2 D     ,,GRANADA,46022038,CL DOCTOR GARCIA Y GARCIA DE CASTRO,5," esc , planta 2,puerta DCH",
SOLIVESA, ,1808707014,,851000000254809,2 D     ,,GRANADA,36021983,CL DOCTOR GARCIA Y GARCIA DE CASTRO,12," esc , planta 4,puerta B",
SOLIVESA, ,1808707014,,851000000254876,2 D     ,,GRANADA,76022050,CL DOCTOR GARCIA Y GARCIA DE CASTRO,7," esc , planta 2,puerta DCH",
SOLIVESA, ,1808707014,,851000000254854,2 C     ,,GRANADA,36022028,CL DOCTOR GARCIA Y GARCIA DE CASTRO,3," esc , planta BJ,puerta DCH",
SOLIVESA, ,1808707014,,851000000254849,2 C     ,,GRANADA,76022023,CL DOCTOR GARCIA Y GARCIA DE CASTRO,2," esc , planta BJ,puerta DCH",
SOLIVESA, ,1808707014,,851000000254860,2 D     ,,GRANADA,96022034,CL DOCTOR GARCIA Y GARCIA DE CASTRO,4," esc , planta BJ,puerta DCH",
SOLIVESA, ,2305003003,,851000000164948,0 D     ,,JAEN,85932051,CL DOCTOR GOMEZ ULLA,24," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164944,1 D     ,,JAEN,45932047,CL DOCTOR GOMEZ ULLA,16,"A esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164938,0 C     ,,JAEN,75932041,CL DOCTOR GOMEZ ULLA,13," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164937,1 D     ,,JAEN,65932040,CL DOCTOR GOMEZ ULLA,12," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164935,0 C     ,,JAEN,45932038,CL DOCTOR GOMEZ ULLA,10," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164960,0 D     ,,JAEN,25932063,CL DOCTOR GOMEZ ULLA,6," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164959,1 E     ,,JAEN,15932062,CL DOCTOR GOMEZ ULLA,5," esc , planta 2,puerta ",
SOLIVESA, ,2305003003,,851000000164955,1 D     ,,JAEN,65932058,CL DOCTOR GOMEZ ULLA,4," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000001044908,0 D     ,,JAEN,16421635,CL DOCTOR GOMEZ ULLA,3," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164939,0 D     ,,JAEN,85932042,CL DOCTOR GOMEZ ULLA,14," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164946,1 D     ,,JAEN,65932049,CL DOCTOR GOMEZ ULLA,1," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000206768,1 C     ,,JAEN,55973871,CL DOCTOR GOMEZ ULLA,7,"A esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164941,0 C     ,,JAEN,15932044,CL DOCTOR GOMEZ ULLA,15," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164936,0 C     ,,JAEN,55932039,CL DOCTOR GOMEZ ULLA,11," esc , planta BJ,puerta ",
SOLIVESA, ,2305003003,,851000000164947,1 D     ,,JAEN,75932050,CL DOCTOR GOMEZ ULLA,22," esc , planta BJ,puerta ",
SOLIVESA, ,1402102007,,771000000630971,1 C     ,,CORDOBA,25659435,CL DOCTOR MANUEL VILLEGAS,10," esc , planta 1,puerta 1",
SOLIVESA, ,1402102007,,771000000631041,1 C     ,,CORDOBA,95659505,CL DOCTOR MANUEL VILLEGAS,12," esc , planta 4,puerta 3",
SOLIVESA, ,1402102007,,771000000631064,1 D     ,,CORDOBA,55659528,CL DOCTOR MANUEL VILLEGAS,14," esc , planta 3,puerta 2",
SOLIVESA, ,3003001024,,410000801900018,1 D     ,,MURCIA,136182,CL DOCTOR MARAÐON,1," esc , planta 6,puerta A",
SOLIVESA, ,3003001024,,410000802000038,1 F     ,,MURCIA,136232,CL DOCTOR MARAÐON,3," esc , planta 10,puerta A",
SOLIVESA, ,1808707024,,851000000255494,0 F     ,,GRANADA,46022668,CL DOCTOR MEDINA OLMOS,10," esc , planta 1,puerta D",
SOLIVESA, ,1808707024,,851000000255653,2 D     ,,GRANADA,16022827,CL DOCTOR MEDINA OLMOS,18," esc , planta 2,puerta B",
SOLIVESA, ,1808707024,,851000000255614,2 C     ,,GRANADA,76022788,CL DOCTOR MEDINA OLMOS,16," esc , planta 4,puerta D",
SOLIVESA, ,1808707024,,851000000255568,2 C     ,,GRANADA,66022742,CL DOCTOR MEDINA OLMOS,14," esc , planta BJ,puerta D",
SOLIVESA, ,1808707024,,851000000255529,0 F     ,,GRANADA,36022703,CL DOCTOR MEDINA OLMOS,12," esc , planta 1,puerta IZ",
SOLIVESA, ,1808707023,,851000000255672,2 A     ,,GRANADA,26022846,CL DOCTOR MEDINA OLMOS,19," esc DU2, planta 3,puerta B",
SOLIVESA, ,1808707023,,851000000255543,2 C     ,,GRANADA,86022717,CL DOCTOR MEDINA OLMOS,13," esc IZ, planta 3,puerta A",
SOLIVESA, ,1808707014,,851000000255711,2 C     ,,GRANADA,56022885,CL DOCTOR MEDINA OLMOS,4," esc , planta 3,puerta E",
SOLIVESA, ,1808707023,,851000000255640,2 C     ,,GRANADA,66022814,CL DOCTOR MEDINA OLMOS,17," esc , planta 5,puerta C",
SOLIVESA, ,1808707023,,851000000255585,2 D     ,,GRANADA,56022759,CL DOCTOR MEDINA OLMOS,15," esc DUP, planta 4,puerta A",
SOLIVESA, ,1808707023,,851000000255516,2 D     ,,GRANADA,86022690,CL DOCTOR MEDINA OLMOS,11," esc , planta 5,puerta A",
SOLIVESA, ,4109109029,,771000000436405,0 C     ,,SEVILLA,25453938,CL DOCTOR MIGUEL RIOS SARMIENTO,18,"F esc , planta UN,puerta F",
SOLIVESA, ,4109109029,,771000000436410,1 C     ,,SEVILLA,75453943,CL DOCTOR MIGUEL RIOS SARMIENTO,20,"F esc , planta UN,puerta F",
SOLIVESA, ,4109109029,,771000000436398,1 D     ,,SEVILLA,45453931,CL DOCTOR MIGUEL RIOS SARMIENTO,16,"D esc , planta UN,puerta D",
SOLIVESA, ,4109109029,,771000000436393,1 D     ,,SEVILLA,85453926,CL DOCTOR MIGUEL RIOS SARMIENTO,14,"D esc , planta UN,puerta D",
SOLIVESA, ,4109109029,,771000000436386,1 F     ,,SEVILLA,15453919,CL DOCTOR MIGUEL RIOS SARMIENTO,12,"B esc , planta UN,puerta B",
SOLIVESA, ,4109109029,,771000000436385,1 D     ,,SEVILLA,95453918,CL DOCTOR MIGUEL RIOS SARMIENTO,10," esc , planta 00,puerta 6",
SOLIVESA, ,4109109030,,771000000575692,1 D     ,,SEVILLA,15604156,CL DOCTOR MIGUEL RIOS SARMIENTO,36," esc , planta UN,puerta ",
SOLIVESA, ,4109109030,,771000000650749,1 D     ,,SEVILLA,15679459,CL DOCTOR MIGUEL RIOS SARMIENTO,42," esc , planta UN,puerta ",
SOLIVESA, ,4109109030,,771000000650742,1 D     ,,SEVILLA,35679452,CL DOCTOR MIGUEL RIOS SARMIENTO,26," esc , planta UN,puerta ",
SOLIVESA, ,4109109030,,771000000650753,0 D     ,,SEVILLA,55679463,CL DOCTOR MIGUEL RIOS SARMIENTO,50," esc , planta BJ,puerta ",
SOLIVESA, ,4109109030,,771000000575681,1 B     ,,SEVILLA,85604145,CL DOCTOR MIGUEL RIOS SARMIENTO,22," esc , planta 00,puerta ",
SOLIVESA, ,4109109030,,771000000650741,1 D     ,,SEVILLA,25679451,CL DOCTOR MIGUEL RIOS SARMIENTO,24," esc , planta UN,puerta ",
SOLIVESA, ,4109109030,,771000000650743,0 D     ,,SEVILLA,45679453,CL DOCTOR MIGUEL RIOS SARMIENTO,28," esc , planta UN,puerta ",
SOLIVESA, ,4109109030,,771000000650748,1 D     ,,SEVILLA,95679458,CL DOCTOR MIGUEL RIOS SARMIENTO,40," esc , planta UN,puerta ",
SOLIVESA, ,4109109030,,771000000650747,0 A     ,,SEVILLA,85679457,CL DOCTOR MIGUEL RIOS SARMIENTO,38," esc , planta UN,puerta ",
SOLIVESA, ,4109109030,,771000000650746,0 D     ,,SEVILLA,75679456,CL DOCTOR MIGUEL RIOS SARMIENTO,34," esc , planta UN,puerta ",
SOLIVESA, ,4109109030,,771000000650745,0 C     ,,SEVILLA,65679455,CL DOCTOR MIGUEL RIOS SARMIENTO,32," esc , planta UN,puerta ",
SOLIVESA, ,4109109030,,771000000650758,0 C     ,,SEVILLA,15679468,CL DOCTOR MIGUEL RIOS SARMIENTO,62," esc , planta UN,puerta ",
SOLIVESA, ,4109109030,,771000000650759,1 D     ,,SEVILLA,25679469,CL DOCTOR MIGUEL RIOS SARMIENTO,64," esc , planta UN,puerta ",
SOLIVESA, ,4109109030,,771000000650751,1 F     ,,SEVILLA,35679461,CL DOCTOR MIGUEL RIOS SARMIENTO,46," esc , planta UN,puerta ",
SOLIVESA, ,4109109030,,771000000650754,0 D     ,,SEVILLA,65679464,CL DOCTOR MIGUEL RIOS SARMIENTO,52," esc , planta UN,puerta ",
SOLIVESA, ,0203703001,,551000000069366,0 F     ,ALBACETE,HELLIN,20029521,CL DOCTOR RAFAEL ARCAS CRUZ,6," esc , planta 00,puerta 1",
SOLIVESA, ,0203703001,,551000000069352,1 D     ,ALBACETE,HELLIN,60029507,CL DOCTOR RAFAEL ARCAS CRUZ,3," esc , planta 00,puerta 1",
SOLIVESA, ,0203703001,,551000000069367,0 F     ,ALBACETE,HELLIN,30029522,CL DOCTOR RAFAEL ARCAS CRUZ,8," esc , planta 00,puerta 1",
SOLIVESA, ,0203703001,,551000000069363,0 F     ,ALBACETE,HELLIN,80029518,CL DOCTOR RAFAEL ARCAS CRUZ,7," esc , planta 1,puerta 1",
SOLIVESA, ,0203703001,,551000000069354,0 C     ,ALBACETE,HELLIN,80029509,CL DOCTOR RAFAEL ARCAS CRUZ,11," esc , planta 00,puerta 1",
SOLIVESA, ,0203703001,,551000000069353,0 D     ,ALBACETE,HELLIN,70029508,CL DOCTOR RAFAEL ARCAS CRUZ,5," esc , planta 00,puerta 1",
SOLIVESA, ,0203703001,,551000000069361,1 D     ,ALBACETE,HELLIN,60029516,CL DOCTOR RAFAEL ARCAS CRUZ,23," esc , planta 00,puerta 1",
SOLIVESA, ,0203703001,,551000000069359,0 C     ,ALBACETE,HELLIN,40029514,CL DOCTOR RAFAEL ARCAS CRUZ,21," esc , planta 1,puerta 1",
SOLIVESA, ,0203703001,,551000000069362,1 D     ,ALBACETE,HELLIN,70029517,CL DOCTOR RAFAEL ARCAS CRUZ,9," esc , planta 00,puerta 1",
SOLIVESA, ,0203703001,,551000000069365,0 A     ,ALBACETE,HELLIN,10029520,CL DOCTOR RAFAEL ARCAS CRUZ,4," esc , planta 00,puerta 1",
SOLIVESA, ,0203703001,,551000000069358,0 D     ,ALBACETE,HELLIN,30029513,CL DOCTOR RAFAEL ARCAS CRUZ,17," esc , planta 00,puerta 1",
SOLIVESA, ,0203703001,,551000000069357,0 D     ,ALBACETE,HELLIN,20029512,CL DOCTOR RAFAEL ARCAS CRUZ,15," esc , planta 00,puerta 1",
SOLIVESA, ,0203703001,,551000000069356,0 D     ,ALBACETE,HELLIN,10029511,CL DOCTOR RAFAEL ARCAS CRUZ,13," esc , planta 00,puerta 1",
SOLIVESA, ,0203703001,,551000000069368,1 D     ,ALBACETE,HELLIN,40029523,CL DOCTOR RAFAEL ARCAS CRUZ,14," esc , planta 00,puerta 1",
SOLIVESA, ,1808707014,,851000000256832,2 D     ,,GRANADA,16024006,CL DOCTOR SANTOS OLIVERAS,7," esc , planta 1,puerta DCH",
SOLIVESA, ,1808707014,,851000000256820,2 C     ,,GRANADA,76023994,CL DOCTOR SANTOS OLIVERAS,5," esc , planta 1,puerta DCH",
SOLIVESA, ,1808707014,,851000000256808,2 C     ,,GRANADA,46023982,CL DOCTOR SANTOS OLIVERAS,3," esc , planta 1,puerta DCH",
SOLIVESA, ,1808707014,,851000000256800,1 D     ,,GRANADA,56023974,CL DOCTOR SANTOS OLIVERAS,1," esc , planta BJ,puerta DCH",
SOLIVESA, ,1808707014,,851000000256842,2 D     ,,GRANADA,26024016,CL DOCTOR SANTOS OLIVERAS,8," esc , planta BJ,puerta IZQ",
SOLIVESA, ,1808707014,,851000000256830,0 D     ,,GRANADA,86024004,CL DOCTOR SANTOS OLIVERAS,6," esc , planta BJ,puerta DCH",
SOLIVESA, ,1808707014,,851000000256793,1 C     ,,GRANADA,76023967,CL DOCTOR SANTOS OLIVERAS,15," esc , planta BJ,puerta A",
SOLIVESA, ,1808707014,,851000000256786,2 F     ,,GRANADA,96023960,CL DOCTOR SANTOS OLIVERAS,13," esc , planta BJ,puerta D",
SOLIVESA, ,1808707014,,851000000256768,2 C     ,,GRANADA,96023942,CL DOCTOR SANTOS OLIVERAS,11," esc , planta 4,puerta D",
SOLIVESA, ,1808707014,,851000000256846,1 D     ,,GRANADA,66024020,CL DOCTOR SANTOS OLIVERAS,9," esc , planta 2,puerta B",
SOLIVESA, ,1808707014,,851000000256817,2 D     ,,GRANADA,46023991,CL DOCTOR SANTOS OLIVERAS,4," esc , planta 2,puerta IZQ",
SOLIVESA, ,1808707014,,851000000256806,0 E     ,,GRANADA,26023980,CL DOCTOR SANTOS OLIVERAS,2," esc , planta BJ,puerta DCH",
SOLIVESA, ,1808707024,,851000000257034,2 C     ,,GRANADA,56024208,CL DOCTOR VACA DE CASTRO,2," esc , planta 7,puerta B",
SOLIVESA, ,1808707024,,851000000257089,2 C     ,,GRANADA,66024263,CL DOCTOR VACA DE CASTRO,4," esc , planta 9,puerta C",
SOLIVESA, ,1808707024,,851000000257127,2 D     ,,GRANADA,86024301,CL DOCTOR VACA DE CASTRO,9," esc , planta BJ,puerta DCH",
SOLIVESA, ,1808707024,,851000000256998,2 C     ,,GRANADA,56024172,CL DOCTOR VACA DE CASTRO,14," esc , planta 2,puerta D",
SOLIVESA, ,1808707024,,851000000256986,2 F     ,,GRANADA,26024160,CL DOCTOR VACA DE CASTRO,13," esc , planta 3,puerta A",
SOLIVESA, ,1808707024,,851000000257116,2 D     ,,GRANADA,66024290,CL DOCTOR VACA DE CASTRO,6," esc , planta 5,puerta D",
SOLIVESA, ,1808707024,,851000000257121,2 D     ,,GRANADA,26024295,CL DOCTOR VACA DE CASTRO,7," esc , planta BJ,puerta DCH",
SOLIVESA, ,1808707024,,851000000257096,0 C     ,,GRANADA,46024270,CL DOCTOR VACA DE CASTRO,5," esc , planta BJ,puerta IZQ",
SOLIVESA, ,1808707024,,851000000256977,1 D     ,,GRANADA,26024151,CL DOCTOR VACA DE CASTRO,11," esc , planta BJ,puerta IZQ",
SOLIVESA, ,1808707024,,851000000257052,2 D     ,,GRANADA,56024226,CL DOCTOR VACA DE CASTRO,3," esc , planta BJ,puerta DCH",
SOLIVESA, ,1808707024,,851000000257007,2 E     ,,GRANADA,56024181,CL DOCTOR VACA DE CASTRO,1," esc , planta BJ,puerta DCH",
SOLIVESA, ,1808707024,,851000000256962,2 C     ,,GRANADA,56024136,CL DOCTOR VACA DE CASTRO,10," esc , planta 2,puerta A",
SOLIVESA, ,2104102006,,741000000096928,0 C     ,,HUELVA,1677091,CL DON BOSCO,15," esc , planta 00,puerta A",
SOLIVESA, ,2104102006,,741000000109494,1 D     ,,HUELVA,2689497,CL DON BOSCO,20," esc , planta 00,puerta B",
SOLIVESA, ,2104102006,,741000000096929,0 D     ,,HUELVA,1677090,CL DON BOSCO,17," esc , planta 00,puerta A",
SOLIVESA, ,2104102006,,741000000135809,0 C     ,,HUELVA,42342037,CL DON BOSCO,10," esc , planta 1,puerta B",
SOLIVESA, ,2104102006,,741000000088362,1 D     ,,HUELVA,1362622,CL DON BOSCO,12," esc , planta 00,puerta A",
SOLIVESA, ,2104102006,,741000000096927,0 D     ,,HUELVA,1588194,CL DON BOSCO,11-13," esc , planta 00,puerta A",
SOLIVESA, ,2104102006,,741000000109498,1 D     ,,HUELVA,2689502,CL DON BOSCO,6," esc , planta 1,puerta A",
SOLIVESA, ,2104102006,,741000000096930,1 D     ,,HUELVA,1677075,CL DON BOSCO,19," esc , planta 00,puerta A",
SOLIVESA, ,4625011009,,211000000480081,1 E     ,VALENCIA,VALENCIA,1429762,CL DON VICENTE GALLART,20," esc , planta 02,puerta 03",1
SOLIVESA, ,4625011009,,211000000556733,1 A     ,VALENCIA,VALENCIA,1430922,CL DON VICENTE GALLART,2," esc 1, planta 4,puerta 13",4
SOLIVESA, ,4625011009,,211000000480077,1 D     ,VALENCIA,VALENCIA,1430665,CL DON VICENTE GALLART,18," esc , planta 5,puerta 15",2
SOLIVESA, ,4625011009,,211000000480109,1 C     ,VALENCIA,VALENCIA,1430341,CL DON VICENTE GALLART,14," esc , planta 04,puerta 07",1
SOLIVESA, ,4625011009,,211000000480102,0 F     ,VALENCIA,VALENCIA,1429267,CL DON VICENTE GALLART,12," esc , planta 01,puerta 01",0
SOLIVESA, ,4625011009,,211000000479895,1 F     ,VALENCIA,VALENCIA,1233419,CL DON VICENTE GALLART,5," esc , planta 01,puerta 02",1
SOLIVESA, ,4625011009,,211000000658556,1 D     ,VALENCIA,VALENCIA,28639164,CL DON VICENTE GALLART,3," esc , planta 00,puerta 2",1
SOLIVESA, ,4625011009,,211000000658555,1 D     ,VALENCIA,VALENCIA,18639163,CL DON VICENTE GALLART,7," esc , planta 00,puerta 1",0
SOLIVESA, ,4625011009,,211000000480157,1 D     ,VALENCIA,VALENCIA,1430478,CL DON VICENTE GALLART,24," esc , planta 04,puerta 12",3
SOLIVESA, ,4625011009,,211000000480097,1 F     ,VALENCIA,VALENCIA,1430425,CL DON VICENTE GALLART,22," esc , planta 04,puerta 08",2
SOLIVESA, ,3003001025,,410000600600011,1 E     ,,MURCIA,133252,CL DR. JESUS QUESADA,3," esc , planta 4,puerta IZ",
SOLIVESA, ,3003001025,,410000616600010,2 C     ,,MURCIA,135442,CL DR. JESUS QUESADA,14," esc , planta 4,puerta DR",
SOLIVESA, ,3003001025,,410000616200005,0 A     ,,MURCIA,135398,CL DR. JESUS QUESADA,6," esc , planta 2,puerta B",
SOLIVESA, ,3003001025,,410000616500004,1 E     ,,MURCIA,135425,CL DR. JESUS QUESADA,12," esc , planta 1,puerta IZ",
SOLIVESA, ,3003001025,,410000616400008,1 D     ,,MURCIA,135419,CL DR. JESUS QUESADA,10," esc , planta 3,puerta B",
SOLIVESA, ,3003001025,,410000616300010,1 F     ,,MURCIA,198683,CL DR. JESUS QUESADA,8," esc , planta 00,puerta B2",
SOLIVESA, ,3003001025,,410000600500005,1 C     ,,MURCIA,133236,CL DR. JESUS QUESADA,5," esc , planta 2,puerta A",
SOLIVESA, ,2906709003,,851000000327047,2 C     ,,MALAGA,76094221,CL EDOM,3," esc , planta 13,puerta A",
SOLIVESA, ,1100401023,,711000118196522,0 D     ,,ALGECIRAS,1616526,CL EL ALCATRAZ,5," esc , planta 00,puerta 01",
SOLIVESA, ,1100401023,,711000118196519,0 C     ,,ALGECIRAS,1615568,CL EL ALCATRAZ,1," esc , planta 00,puerta 01",
SOLIVESA, ,1100401023,,711000118195797,0 D     ,,ALGECIRAS,1616421,CL EL ALCAUDON,2," esc , planta 00,puerta A",
SOLIVESA, ,1100401023,,711000118195820,0 D     ,,ALGECIRAS,1616143,CL EL ALCAUDON,1," esc , planta 00,puerta I",
SOLIVESA, ,0203703001,,551000000070337,0 D     ,ALBACETE,HELLIN,10030492,CL EL ARCO,17," esc , planta 00,puerta 1",
SOLIVESA, ,0203703001,,551000000070331,0 C     ,ALBACETE,HELLIN,40030486,CL EL ARCO,7," esc , planta 00,puerta A",
SOLIVESA, ,0203703001,,551000000070327,0 C     ,ALBACETE,HELLIN,90030482,CL EL ARCO,5," esc , planta 1,puerta A",
SOLIVESA, ,0203703001,,551000000070324,1 D     ,ALBACETE,HELLIN,60030479,CL EL ARCO,9," esc , planta 2,puerta 1",
SOLIVESA, ,0203703001,,551000000070321,0 C     ,ALBACETE,HELLIN,30030476,CL EL ARCO,3," esc , planta 00,puerta 1",
